ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-08-03,251603.9769194392,585572.7179295641,785564.0767279268,238514.16618728262,265134.2239491573,433821.39332311857,369944.00316925393,502413.3704206468,433821.39332311857,369944.00316925393,502413.3704206468,0.0,0.0,0.0,685425.3702425577
2022-08-04,251621.25280323732,588207.3238275781,830831.4173164315,238528.501796139,265152.6142536965,456389.4570752531,360926.642004776,560137.0443035245,456389.4570752531,360926.642004776,560137.0443035245,0.0,0.0,0.0,708010.7098784904
2022-08-05,251638.5286870354,583787.5689097848,872554.4651988968,238542.83740499543,265171.00455823593,475445.0025819989,349563.0219263644,607955.6164810475,475445.0025819989,349563.0219263644,607955.6164810475,0.0,0.0,0.0,727083.5312690343
2022-08-06,251655.80457083345,575697.58165203,920045.2597442686,238557.17301385177,265189.3948627752,490664.6259415428,336223.29312564427,656270.276092059,490664.6259415428,336223.29312564427,656270.276092059,0.0,0.0,0.0,742320.4305123762
2022-08-07,251673.0804546315,563870.2354631139,967978.0719542166,238572.20063050662,265207.78516731446,501815.7815459766,319183.9647870915,697631.4254736432,501815.7815459766,319183.9647870915,697631.4254736432,0.0,0.0,0.0,753488.8620006081
2022-08-08,251690.3563384296,544238.9373019104,988945.9001017844,238593.48891945562,265226.1754718539,508760.044567159,301650.32576448505,728500.7736132155,508760.044567159,301650.32576448505,728500.7736132155,0.0,0.0,0.0,760450.4009055886
2022-08-09,251707.63222222766,510654.63615390885,1017212.4155787162,238607.31892673657,265244.56577639317,511453.93534569326,286209.7504215125,752945.4309064997,511453.93534569326,286209.7504215125,752945.4309064997,0.0,0.0,0.0,763161.5675679209
2022-08-10,251724.9081060258,504592.9523511729,1035030.9754478477,238620.46133399848,265262.9560809325,509947.32658328436,252664.7365644635,769185.8084094326,509947.32658328436,252664.7365644635,769185.8084094326,0.0,0.0,0.0,761672.2346893102
2022-08-11,251742.18398982385,478798.42588146916,1055806.985245386,238633.6037412603,265280.9491674798,504379.51868196117,223456.4570518291,786007.3253750047,504379.51868196117,223456.4570518291,786007.3253750047,0.0,0.0,0.0,756121.702671785
2022-08-12,251759.45987362196,444213.71584043105,1060178.9827009416,238646.74614852222,265298.5450360352,494973.12993586896,202315.0044753234,791673.9399123493,494973.12993586896,202315.0044753234,791673.9399123493,0.0,0.0,0.0,746732.589809491
2022-08-13,251776.73575742,411389.8264661038,1046056.4618719001,238659.8885557841,265316.14090459055,482026.0048969488,178293.45656807857,788932.8940960951,482026.0048969488,178293.45656807857,788932.8940960951,0.0,0.0,0.0,733802.7406543689
2022-08-14,251794.01164121812,394699.3554193631,1045302.6954741477,238673.03096304595,265333.73677314585,465901.39459082345,159663.301308555,776174.1330580268,465901.39459082345,159663.301308555,776174.1330580268,0.0,0.0,0.0,717695.4062320415
2022-08-15,251811.28752501617,371703.63502529176,1032119.3933934007,238686.1912576425,265351.3326417012,447016.7050174387,127672.67925961805,764822.6035833978,447016.7050174387,127672.67925961805,764822.6035833978,0.0,0.0,0.0,698827.9925424549
2022-08-16,251828.5634088143,345742.78718562983,1011335.0252214181,238700.39428854396,265368.9285102566,425831.14443143224,105561.8705976813,758142.8252454331,425831.14443143224,105561.8705976813,758142.8252454331,0.0,0.0,0.0,677659.7078402466
2022-08-17,251845.83929261236,328932.8405358541,1001419.4937329349,238714.59731944537,265395.7520467827,402832.6244019876,82500.10152843957,732647.8304763396,402832.6244019876,82500.10152843957,732647.8304763396,0.0,0.0,0.0,654678.4636945999
2022-08-18,251863.11517641047,304484.6224342287,966178.6777893226,238728.80035034684,265424.05927549634,378524.28402506665,67091.04089786595,708370.173147732,378524.28402506665,67091.04089786595,708370.173147732,0.0,0.0,0.0,630387.3992014772
2022-08-19,251880.39106020852,284553.0683182544,932249.3756352545,238743.00338124827,265452.36650420976,353411.01061319286,43734.94816953964,677146.4698142505,353411.01061319286,43734.94816953964,677146.4698142505,0.0,0.0,0.0,605291.4016734014
2022-08-20,251897.66694400663,266257.8010605042,907303.0147989695,238757.20641214974,265484.5840923208,327986.3237255853,22204.329077389953,644955.6872718248,327986.3237255853,22204.329077389953,644955.6872718248,0.0,0.0,0.0,579883.9906695919
2022-08-21,251914.94282780465,240982.22034953473,863624.1504100161,238771.40944305118,265521.2866858228,302719.9728263548,9604.251240363292,604148.4240235061,302719.9728263548,9604.251240363292,604148.4240235061,0.0,0.0,0.0,554634.9156541594
2022-08-22,251932.21871160282,240779.54292029308,825672.1504071243,238785.6124739526,265557.31472899107,278046.5727485438,-4908.40587881941,562001.2723397766,278046.5727485438,-4908.40587881941,562001.2723397766,0.0,0.0,0.0,529978.7914601467
2022-08-23,251949.49459540087,240415.21817041826,785273.654246571,238799.81550485405,265571.336926069,254355.56634768,-8565.486857336282,519229.35620048625,254355.56634768,-8565.486857336282,519229.35620048625,0.0,0.0,0.0,506305.06094308087
2022-08-24,251966.77047919898,226508.74672807404,734253.770480031,238814.01853575555,265599.6570656751,231982.7613274444,-10696.73572332236,469017.6946251353,231982.7613274444,-10696.73572332236,469017.6946251353,0.0,0.0,0.0,483949.53180664335
2022-08-25,251984.04636299703,238765.97544261458,693872.9331687179,238828.22156665692,265630.7993439417,211203.63950395052,-9820.540618286695,420051.0537130165,211203.63950395052,-9820.540618286695,420051.0537130165,0.0,0.0,0.0,463187.6858669475
2022-08-26,252001.32224679505,231127.40857322438,659537.9746806821,238842.42459755836,265661.94162220816,192228.58319215942,8331.927536748837,376587.1073497554,192228.58319215942,8331.927536748837,376587.1073497554,0.0,0.0,0.0,444229.9054389545
2022-08-27,252018.59813059316,249236.7291856888,606847.7665999546,238856.62762845986,265693.0839004747,175200.10653061132,19330.871299223032,332764.8608785396,175200.10653061132,19330.871299223032,332764.8608785396,0.0,0.0,0.0,427218.7046612045
2022-08-28,252035.87401439127,260922.59237996076,561393.4665041883,238870.83065936124,265724.2261787412,160192.12105653694,30188.11026515587,288250.22192021064,160192.12105653694,30188.11026515587,288250.22192021064,0.0,0.0,0.0,412227.99507092824
2022-08-29,252053.14989818938,276769.78603443276,527726.899715188,238885.03369026273,265749.2162860771,147211.20639295335,46592.79011744762,246026.60510406762,147211.20639295335,46592.79011744762,246026.60510406762,0.0,0.0,0.0,399264.35629114276
2022-08-30,252070.42578198743,281221.0872665053,489801.11922377045,238899.23672116417,265768.0542224824,136199.80017021188,66506.52848845291,202873.95285751417,136199.80017021188,66506.52848845291,202873.95285751417,0.0,0.0,0.0,388270.2259521993
2022-08-31,252087.7016657855,298073.6923588552,465650.02473110997,238913.4397520656,265786.89215888764,127041.16788347709,88780.6017749486,163295.96539803693,127041.16788347709,88780.6017749486,163295.96539803693,0.0,0.0,0.0,379128.86954926257
2022-09-01,252104.97754958356,293954.6157406415,444095.3659324413,238927.64278296704,265805.7300952929,119565.96476170498,108354.05019765299,131471.7519784319,119565.96476170498,108354.05019765299,131471.7519784319,0.0,0.0,0.0,371670.94231128856
2022-09-02,252122.25343338167,285482.09747960424,447299.13780203415,238942.05921169903,265824.56803169823,113560.15923782586,80400.40914149798,146805.66110273468,113560.15923782586,80400.40914149798,146805.66110273468,0.0,0.0,0.0,365682.41267120757
2022-09-03,252139.52931717978,267130.8727885941,458574.0545711309,238956.68486136605,265843.40596810344,108774.05240008039,48040.3796374532,174119.38259214634,108774.05240008039,48040.3796374532,174119.38259214634,0.0,0.0,0.0,360913.5817172602
2022-09-04,252156.8052009779,241991.58996869344,475285.861180444,238971.31051103314,265861.0143025671,104932.10079381999,14569.075709630704,201438.3065923628,104932.10079381999,14569.075709630704,201438.3065923628,0.0,0.0,0.0,357088.9059947979
2022-09-05,252174.0810847759,209907.60231676462,495567.2483042272,238985.93616070016,265877.0494468516,101743.23181755592,-17301.358353724667,228863.1607402609,101743.23181755592,-17301.358353724667,228863.1607402609,0.0,0.0,0.0,353917.3129023318
2022-09-06,252191.35696857402,183464.42538722395,518755.7720256924,239000.56181036722,265893.0845911362,98911.33211424554,-49117.42919112777,259285.09090001805,98911.33211424554,-49117.42919112777,259285.09090001805,0.0,0.0,0.0,351102.68908281956
2022-09-07,252208.63285237207,162329.86676738862,551428.1485120336,239015.18746003424,265909.1197354208,96145.58995884945,-79186.49260615183,286873.0868654012,96145.58995884945,-79186.49260615183,286873.0868654012,0.0,0.0,0.0,348354.2228112215
2022-09-08,252225.90873617018,127113.82769266488,557446.2128186893,239029.8131097013,265925.1548797054,93170.38253684649,-105646.7820123489,317111.96751555084,93170.38253684649,-105646.7820123489,317111.96751555084,0.0,0.0,0.0,345396.29127301666
2022-09-09,252243.1846199683,109843.80728253355,591829.3042956288,239044.43875936835,265941.19002398994,89734.41780412929,-126041.25216288357,342058.9208834318,89734.41780412929,-126041.25216288357,342058.9208834318,0.0,0.0,0.0,341977.6024240976
2022-09-10,252260.46050376637,93525.5632147276,604460.2491356091,239058.91932382557,265957.22516827454,85618.86766027859,-152051.01546790305,354029.39423058776,85618.86766027859,-152051.01546790305,354029.39423058776,0.0,0.0,0.0,337879.32816404494
2022-09-11,252277.73638756442,60003.93935591156,616265.6892335097,239073.18633530108,265973.2603125591,80644.2635633474,-175763.43794352812,361996.3949446892,80644.2635633474,-175763.43794352812,361996.3949446892,0.0,0.0,0.0,332921.99995091185
2022-09-12,252295.01227136247,49889.14082913669,632202.7413897173,239087.32597625826,265989.29545684357,74675.96637709194,-202326.81724405586,368890.31258101214,74675.96637709194,-202326.81724405586,368890.31258101214,0.0,0.0,0.0,326970.9786484544
2022-09-13,252312.28815516058,30731.556743373105,635858.9800472494,239101.46561721552,266005.3306011283,67628.06790724485,-210264.23375045514,372262.80249243014,67628.06790724485,-210264.23375045514,372262.80249243014,0.0,0.0,0.0,319940.35606240545
2022-09-14,252329.56403895863,4514.525230543368,627134.2712413734,239115.6052581727,266021.36574541277,59465.63084985207,-228488.74200546346,377825.08077244146,59465.63084985207,-228488.74200546346,377825.08077244146,0.0,0.0,0.0,311795.1948888107
2022-09-15,252346.8399227568,-2181.55593999622,619828.3444848296,239129.74489912993,266037.40088969737,50205.22526654265,-240282.33279927613,371773.610809442,50205.22526654265,-240282.33279927613,371773.610809442,0.0,0.0,0.0,302552.06518929946
2022-09-16,252364.11580655482,-26945.604471348044,628499.5989194672,239143.88454008714,266053.43603398197,39913.771668156834,-254341.46480091216,371899.99480901426,39913.771668156834,-254341.46480091216,371899.99480901426,0.0,0.0,0.0,292277.88747471164
2022-09-17,252381.39169035293,-22262.125010417723,601897.9034416159,239158.02418104434,266069.4711782665,28705.75181145403,-268333.78777998686,353350.91642471246,28705.75181145403,-268333.78777998686,353350.91642471246,0.0,0.0,0.0,281087.14350180695
2022-09-18,252398.66757415098,-34982.182025753864,589369.6830946365,239172.16382200154,266085.5063225511,16738.896883750684,-282848.32993238204,339251.7023411237,16738.896883750684,-282848.32993238204,339251.7023411237,0.0,0.0,0.0,269137.56445790164
2022-09-19,252415.9434579491,-58738.4587328852,574462.6218185865,239186.30346295878,266101.5414668357,4208.507474307747,-278291.32185363275,318010.625985492,4208.507474307747,-278291.32185363275,318010.625985492,0.0,0.0,0.0,256624.45093225685
2022-09-20,252433.21934174714,-46115.64339973514,550130.2506938522,239200.44310391595,266117.5766111202,-8659.40067896075,-288870.9604636602,294913.88198098616,-8659.40067896075,-288870.9604636602,294913.88198098616,0.0,0.0,0.0,243773.8186627864
2022-09-21,252450.49522554528,-49045.84869736379,514485.4488791859,239214.58274487322,266133.61175540485,-21615.89783761365,-293194.08450627374,267819.473812726,-21615.89783761365,-293194.08450627374,267819.473812726,0.0,0.0,0.0,230834.59738793163
2022-09-22,252467.77110934333,-43385.99655655077,487803.48713683337,239228.7223858304,266149.6468996894,-34397.634801339795,-284258.03614860313,237896.28388790676,-34397.634801339795,-284258.03614860313,237896.28388790676,0.0,0.0,0.0,218070.13630800354
2022-09-23,252485.04699314144,-39753.68869331289,461091.0015279025,239242.86202678762,266165.682043974,-46735.759036242416,-274734.03922070883,203640.65195040428,-46735.759036242416,-274734.03922070883,203640.65195040428,0.0,0.0,0.0,205749.28795689903
2022-09-24,252502.3228769395,-23669.354377352127,440214.196386288,239257.00166774483,266181.7171882586,-58364.97062534777,-266494.40991510556,165037.1761097208,-58364.97062534777,-266494.40991510556,165037.1761097208,0.0,0.0,0.0,194137.3522515917
2022-09-25,252519.5987607376,-20985.803107957803,385005.410700529,239271.14130870206,266197.7523325432,-69032.43486111963,-256082.8795176112,130079.76599489847,-69032.43486111963,-256082.8795176112,130079.76599489847,0.0,0.0,0.0,183487.16389961797
2022-09-26,252536.87464453562,-7327.921356072303,351646.68646472157,239285.28094965927,266213.7874768277,-78506.27539348598,-241077.9515991426,91093.74625646298,-78506.27539348598,-241077.9515991426,91093.74625646298,0.0,0.0,0.0,174030.59925104963
2022-09-27,252554.1505283338,11263.686355673277,322951.19327583344,239299.4205906165,266229.82262111234,-86583.38715612862,-221220.37307458615,52409.85401101166,-86583.38715612862,-221220.37307458615,52409.85401101166,0.0,0.0,0.0,165970.76337220517
2022-09-28,252571.42641213184,36890.539583271966,285565.3303995353,239313.5602315737,266248.092933155,-93096.33128948332,-197914.50187371616,12259.909938437744,-93096.33128948332,-197914.50187371616,12259.909938437744,0.0,0.0,0.0,159475.09512264852
2022-09-29,252588.7022959299,46664.368252758264,256833.40316615545,239327.69987253088,266270.1769656678,-97919.10419907841,-171225.42045858887,-25047.560343069166,-97919.10419907841,-171225.42045858887,-25047.560343069166,0.0,0.0,0.0,154669.5980968515
2022-09-30,252605.978179728,66451.55552604551,234469.5372036751,239341.8395134881,266292.2609981807,-100971.60878773427,-143346.30696288517,-59431.7278489894,-100971.60878773427,-143346.30696288517,-59431.7278489894,0.0,0.0,0.0,151634.36939199374
2022-10-01,252623.25406352605,72683.16126129992,222123.41596891612,239355.9791544453,266314.3450306935,-102222.69664584767,-115542.42192709743,-88578.70075642478,-102222.69664584767,-115542.42192709743,-88578.70075642478,0.0,0.0,0.0,150400.55741767838
2022-10-02,252640.52994732413,69808.01897496117,226920.04927708927,239370.11879540255,266336.4290632064,-101691.69433158064,-131940.47616174666,-71775.39112924752,-101691.69433158064,-131940.47616174666,-71775.39112924752,0.0,0.0,0.0,150948.83561574348
2022-10-03,252657.80583112224,51585.86206257673,252910.56946031062,239384.25843635973,266358.5130957192,-99448.37345559835,-162802.4677080842,-38130.09306091695,-99448.37345559835,-162802.4677080842,-38130.09306091695,0.0,0.0,0.0,153209.4323755239
2022-10-04,252675.08171492035,25810.652175484087,284474.5909972008,239398.39807731696,266380.59712823207,-95611.37170455631,-190868.59426718415,-1887.2163034478149,-95611.37170455631,-190868.59426718415,-1887.2163034478149,0.0,0.0,0.0,157063.71001036404
2022-10-05,252692.3575987184,17688.526333764155,313509.0241126849,239412.53771827416,266402.6811607449,-90345.11876781634,-219607.40654979998,37563.60387142521,-90345.11876781634,-219607.40654979998,37563.60387142521,0.0,0.0,0.0,162347.23883090206
2022-10-06,252709.6334825165,-5325.8587242953845,345382.4910651449,239426.6773592314,266424.7651932578,-83855.36597898652,-244270.4141866294,74129.62128657453,-83855.36597898652,-244270.4141866294,74129.62128657453,0.0,0.0,0.0,168854.26750353
2022-10-07,252726.90936631453,-41884.606487275836,387389.925012085,239440.81700018857,266440.39458899584,-76383.46002641767,-267281.6583949732,112308.67488073898,-76383.46002641767,-267281.6583949732,112308.67488073898,0.0,0.0,0.0,176343.44933989685
2022-10-08,252744.18525011264,-52492.58222825805,416062.5290355503,239454.9566411458,266453.07923425117,-68199.53811378559,-290468.28516335617,145321.9271518521,-68199.53811378559,-290468.28516335617,145321.9271518521,0.0,0.0,0.0,184544.64713632705
2022-10-09,252761.46113391075,-74056.3876427612,454419.1139496997,239469.096282103,266465.7638795063,-59594.85338270863,-307404.5172692765,177303.03110553324,-59594.85338270863,-307404.5172692765,177303.03110553324,0.0,0.0,0.0,193166.60775120213
2022-10-10,252778.73701770886,-87647.44234878488,477801.57553870603,239483.23592306025,266478.4485247616,-50873.464362868675,-320870.5522284107,212754.61003933792,-50873.464362868675,-320870.5522284107,212754.61003933792,0.0,0.0,0.0,201905.2726548402
2022-10-11,252796.0129015069,-93269.85645302187,510624.84113002336,239497.37556401742,266491.1331700168,-42343.539980217916,-335634.40446427354,243141.36815186168,-42343.539980217916,-335634.40446427354,243141.36815186168,0.0,0.0,0.0,210452.47292128898
2022-10-12,252813.288785305,-119326.64627501115,526977.2053785675,239511.51520497468,266503.8178152721,-34308.541767390096,-349013.6653810627,265207.1349782086,-34308.541767390096,-349013.6653810627,265207.1349782086,0.0,0.0,0.0,218504.7470179149
2022-10-13,252830.56466910304,-129576.07389228861,551199.7282898629,239525.65484593186,266516.50246052723,-27058.547124220684,-360666.7891630016,283794.3101953247,-27058.547124220684,-360666.7891630016,283794.3101953247,0.0,0.0,0.0,225772.01754488237
2022-10-14,252847.8405529012,-120034.2276907272,571353.7925684055,239539.7944868891,266529.18710578256,-20861.971773624253,-369690.8880364935,298119.4642201155,-20861.971773624253,-369690.8880364935,298119.4642201155,0.0,0.0,0.0,231985.86877927696
2022-10-15,252865.11643669926,-145439.80444538605,578401.4101207358,239553.9341278463,266541.8717510377,-15957.936170349118,-377601.44540361426,318965.1529340405,-15957.936170349118,-377601.44540361426,318965.1529340405,0.0,0.0,0.0,236907.18026635013
2022-10-16,252882.39232049737,-139513.80219571255,584190.7915245057,239568.07376880353,266554.556396293,-12549.500000015965,-381808.087231582,326556.84167705436,-12549.500000015965,-381808.087231582,326556.84167705436,0.0,0.0,0.0,240332.8923204814
2022-10-17,252899.6682042954,-127940.65569472488,594408.1220474187,239582.2134097607,266567.24104154814,-10797.96173256359,-384738.2100494309,326073.9052726161,-10797.96173256359,-384738.2100494309,326073.9052726161,0.0,0.0,0.0,242101.7064717318
2022-10-18,252916.94408809344,-126819.7557461359,589098.0586821387,239596.3530507179,266587.12987435015,-10818.387308010739,-383022.40540112753,322497.6179779405,-10818.387308010739,-383022.40540112753,322497.6179779405,0.0,0.0,0.0,242098.5567800827
2022-10-19,252934.21997189155,-119173.43980033738,581821.7266772536,239610.49269167514,266607.97627528023,-12676.494474507112,-380283.98970534606,320185.3649710528,-12676.494474507112,-380283.98970534606,320185.3649710528,0.0,0.0,0.0,240257.72549738444
2022-10-20,252951.4958556896,-124458.38935219996,557675.5313901759,239624.8519851017,266628.8226762104,-16386.978206515207,-370573.7177594936,306505.0189147525,-16386.978206515207,-370573.7177594936,306505.0189147525,0.0,0.0,0.0,236564.5176491744
2022-10-21,252968.77173948777,-113853.6231203768,566489.1942342167,239639.28800638232,266655.8063995142,-21913.319269516647,-355124.23857800703,289884.3312176126,-21913.319269516647,-355124.23857800703,289884.3312176126,0.0,0.0,0.0,231055.45246997112
2022-10-22,252986.0476232858,-109634.36477149857,528935.0859289529,239653.7240276629,266686.76475237665,-29169.073669943282,-347380.7110415826,268377.59511352074,-29169.073669943282,-347380.7110415826,268377.59511352074,0.0,0.0,0.0,223816.9739533425
2022-10-23,253003.3235070839,-86129.11797248879,497993.39911708166,239668.16004894348,266717.7231052392,-38020.59676654777,-328575.5896248156,239488.4266556518,-38020.59676654777,-328575.5896248156,239488.4266556518,0.0,0.0,0.0,214982.72674053613
2022-10-24,253020.59939088195,-88199.49159836562,470930.69651997916,239682.59607022404,266748.6814581016,-48291.11353549503,-314436.6520963056,203908.77906168954,-48291.11353549503,-314436.6520963056,203908.77906168954,0.0,0.0,0.0,204729.4858553869
2022-10-25,253037.87527468006,-61227.85576226895,440664.3562835121,239697.03209150463,266779.6398109641,-59766.007124543576,-298432.47469041415,167686.8791574589,-59766.007124543576,-298432.47469041415,167686.8791574589,0.0,0.0,0.0,193271.8681501365
2022-10-26,253055.1511584781,-46887.95397839973,398017.5799231848,239711.4681127852,266810.5981638266,-72199.16255447795,-283880.3041633526,128428.56145492502,-72199.16255447795,-283880.3041633526,128428.56145492502,0.0,0.0,0.0,180855.98860400016
2022-10-27,253072.42704227625,-26113.045530742147,354701.13507024175,239725.90413406582,266841.5565166891,-85320.17226192597,-264068.42722606275,84434.13730707376,-85320.17226192597,-264068.42722606275,84434.13730707376,0.0,0.0,0.0,167752.25478035028
2022-10-28,253089.7029260743,-8435.861644353537,317442.4698361806,239740.34015534638,266872.78255071567,-98842.1859785031,-245880.61243105226,38221.90177859502,-98842.1859785031,-245880.61243105226,38221.90177859502,0.0,0.0,0.0,154247.5169475712
2022-10-29,253106.9788098724,8441.000451028578,267236.44547756074,239754.776176627,266904.27626590634,-112470.16990426913,-227062.94427073805,-5542.4608678695395,-112470.16990426913,-227062.94427073805,-5542.4608678695395,0.0,0.0,0.0,140636.80890560328
2022-10-30,253124.25469367046,24376.435773728277,230964.0445321139,239769.21219790756,266935.769981097,-125909.3297192423,-203567.2329190416,-49828.82277102845,-125909.3297192423,-203567.2329190416,-49828.82277102845,0.0,0.0,0.0,127214.92497442816
2022-10-31,253141.53057746857,29640.693948227377,191388.93021311218,239783.64821918815,266967.26369628764,-138873.4489598799,-180645.184044618,-99012.57534251116,-138873.4489598799,-180645.184044618,-99012.57534251116,0.0,0.0,0.0,114268.08161758867
2022-11-01,253158.80646126665,25785.630571708192,180957.3527998799,239798.0842404687,266998.7574114783,-151092.89869703798,-162734.73522402963,-138660.441667413,-151092.89869703798,-162734.73522402963,-138660.441667413,0.0,0.0,0.0,102065.90776422867
